query_string,city,admin,iso2,country,continent,size_band,population,coverage_regime,geonameid,lat,lon
"الجمالية, الدقهلية, Egypt",Al Jammaliyah,Dakahlia,EG,Egypt,Africa,small,99641,present,361029,31.18065,31.86497
